838273675	20190414	201904	2019	2019.2849											CVLGOV	THE POOR						CVL	GOV		0	190	190	19	4	-10.0	8	1	8	-2.17391304347826	0								4	Buganda, Masindi, Uganda	UG	UG50	18585	1.63037	31.4129	11329709	4	Buganda, Masindi, Uganda	UG	UG50	18585	1.63037	31.4129	11329709	20190414064500	https://www.monitor.co.ug/Magazines/Life/Eclipse-monument-that-peers-into-rich-history/689856-5070452-i0ro2x/
838273676	20190414	201904	2019	2019.2849											EDU	SCHOOL						EDU			1	052	052	05	1	3.5	10	1	10	5.73476702508961	0								0								0								20190414064500	https://www.yorkpress.co.uk/news/17571001.st-oswalds-ce-school-in-york-celebrates-ofsted-report/
838273677	20190414	201904	2019	2019.2849											GBR	UNITED KINGDOM	GBR								1	040	040	04	1	1.0	2	1	2	0.68166325835038	0								4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20190414064500	https://www.theguardian.com/lifeandstyle/2019/apr/14/one-step-ahead-how-walking-opens-new-horizons
838273678	20190414	201904	2019	2019.2849											GBR	UNITED KINGDOM	GBR								1	040	040	04	1	1.0	6	1	6	0.68166325835038	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20190414064500	https://www.theguardian.com/lifeandstyle/2019/apr/14/one-step-ahead-how-walking-opens-new-horizons
838273679	20190414	201904	2019	2019.2849											GBR	BRITAIN	GBR								0	100	100	10	3	-5.0	5	1	5	-3.63247863247863	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20190414064500	https://uk.reuters.com/article/uk-india-massacre-anniversary-idUKKCN1RO238
838273680	20190414	201904	2019	2019.2849											GOV	GOVERNMENT						GOV			0	020	020	02	1	3.0	2	1	2	-2.07920792079208	0								4	Mahendranagar, Nepal (general), Nepal	NP	NP00	22357	28.9167	80.3333	-1022286	4	Balaju, Nepal (general), Nepal	NP	NP00	22353	27.7333	85.3	-1021673	20190414064500	http://kathmandupost.ekantipur.com/news/2019-04-14/government-audit-highlights-dubious-accounting-practices-by-emergency-rescue-agencies-hospitals.html
838273681	20190414	201904	2019	2019.2849											GOV	GOVERNMENT						GOV			0	020	020	02	1	3.0	8	1	8	-2.07920792079208	0								4	Mahendranagar, Nepal (general), Nepal	NP	NP00	22357	28.9167	80.3333	-1022286	4	Mahendranagar, Nepal (general), Nepal	NP	NP00	22357	28.9167	80.3333	-1022286	20190414064500	http://kathmandupost.ekantipur.com/news/2019-04-14/government-audit-highlights-dubious-accounting-practices-by-emergency-rescue-agencies-hospitals.html
838273682	20190414	201904	2019	2019.2849											GOV	CABINET						GOV			0	020	020	02	1	3.0	4	1	4	-0.45998160073597	0								5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	20190414064500	http://idrw.org/from-the-sheikhs-days-a-slice-of-kashmirs-troubled-ties-with-delhi/
838273683	20190414	201904	2019	2019.2849											GOV	GOVERNMENT						GOV			1	040	040	04	1	1.0	10	1	10	-0.23201856148492	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20190414064500	https://news.mb.com.ph/2019/04/14/pcoodoe-to-embark-on-info-campaign-promoting-energy-conservation/
838273684	20190414	201904	2019	2019.2849											GOV	KING						GOV			1	043	043	04	1	2.8	10	1	10	-2.17391304347826	0								4	Mbarara, Mbarara District, Uganda	UG	UGB2	18585	-0.630583	30.6582	-1732091	4	Mbarara, Mbarara District, Uganda	UG	UGB2	18585	-0.630583	30.6582	-1732091	20190414064500	https://www.monitor.co.ug/Magazines/Life/Eclipse-monument-that-peers-into-rich-history/689856-5070452-i0ro2x/
